CYRUS2018	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
AHUT-SC	 1.0	 2.0	 0.0	 1.0	 0.0	 100.0	 0.0	 100.0	 0.0	 0.0	 2.0
CYRUS2018	 1.0	 0.0	 0.0	 0.0	 0.0	 100.0	 0.0	 0.0	 0.0	 100.0	 0.0
AHUT-SC	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0
CYRUS2018	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.0
AHUT-SC	 4.0	 2.0	 0.0	 4.0	 0.0	 25.0	 75.0	 75.0	 25.0	 0.0	 0.0
CYRUS2019	 2.0	 0.0	 0.0	 0.0	 0.0	 100.0	 0.0	 50.0	 50.0	 0.0	 1.0
AHUT-SC	 2.0	 1.0	 2.0	 0.0	 0.0	 50.0	 50.0	 0.0	 50.0	 50.0	 2.0
CYRUS2019	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
AHUT-SC	 3.0	 2.0	 1.0	 3.0	 0.0	 100.0	 0.0	 0.0	 33.33	 66.67	 0.0
CYRUS2019	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
AHUT-SC	 5.0	 4.0	 0.0	 4.0	 0.0	 80.0	 20.0	 60.0	 40.0	 0.0	 2.0
Fractals2019	 2.0	 1.0	 0.0	 2.0	 1.0	 100.0	 0.0	 0.0	 0.0	 100.0	 0.0
AHUT-SC	 10.0	 6.0	 5.0	 7.0	 0.0	 60.0	 40.0	 30.0	 70.0	 0.0	 0.0
Fractals2019	 5.0	 3.0	 2.0	 9.0	 0.0	 60.0	 40.0	 40.0	 0.0	 60.0	 0.0
AHUT-SC	 3.0	 0.0	 2.0	 5.0	 0.0	 66.67	 33.33	 0.0	 33.33	 66.67	 1.0
Fractals2019	 4.0	 3.0	 1.0	 2.0	 0.0	 100.0	 0.0	 50.0	 25.0	 25.0	 0.0
AHUT-SC	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.0
HELIOS2018	 6.0	 5.0	 1.0	 2.0	 0.0	 50.0	 50.0	 66.67	 33.33	 0.0	 2.0
